,season,home_xGoals,home_shots,home_deep,home_ppda,home_fouls,home_total_xAssists,home_total_key_passes,home_total_xGoalsChain,away_xGoals,away_shots,away_deep,away_ppda,away_fouls,away_total_xAssists,away_total_key_passes,away_total_xGoalsChain,away_total_yellow_cards,home_redCards_binary,away_redCards_binary,home_yellowCards_cat,away_yellowCards_cat,home_shotsOnTarget_cat,away_shotsOnTarget_cat,home_corners_cat,away_corners_cat,home_total_blocked_shots_cat,away_total_blocked_shots_cat,home_total_saved_shots_cat,away_total_saved_shots_cat,time_category,away_rolling_xchain,home_discipline_score_avg,away_discipline_score_avg,gameresult,split
6424,2017,1.4381606323040954,15.0,4.0,8.1786,12.597073719752391,1.8243345245718958,10.0,6.15453100018204,0.142552,3.0,2.0,5.7826,20.0,0.1206861734390259,2.0,0.2755004279315473,5,False,False,2.0,5.0,10.0,1.0,8.0,5.0,4.0,1.0,3.0,1.0,2.0,4.335722177848218,-21.452466273425774,-22.736830138510452,2,0.0
5716,2017,0.980241,12.0,6.0,12.7647,8.0,0.4652699735015635,10.0,2.3078571036458015,0.501886,8.0,4.0,9.1667,7.0,0.43866089917719314,6.0,1.7618531240150326,1,False,False,3.0,1.0,6.0,5.0,9.0,6.0,2.0,0.0,3.0,2.0,0.0,6.714418166130779,-19.344961003376778,-19.4499975687503,1,0.0
6722,2017,1.45054,12.0,4.0,11.9,12.0,0.5950587652623658,9.0,3.64229966700077,0.577082,11.0,8.0,10.24,15.0,0.2216611504554749,8.0,1.3350901883095503,2,True,False,0.0,2.0,5.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,7.3337239181622875,-14.629033567772792,-16.059827687194215,2,0.0
3867,2014,2.38819,17.0,11.0,8.2759,14.0,1.4128879392519593,13.0,6.840910669416188,0.938764,10.0,3.0,8.8846,15.0,0.2884751874953506,5.0,0.5090989042073477,2,False,False,2.0,2.0,6.0,6.0,12.0,9.0,5.0,4.0,0.0,3.0,0.0,4.620429014973342,-19.33332412698851,-20.28570462585494,2,0.0
3291,2016,0.891933,11.0,2.0,18.3636,10.0,0.7687946651130922,7.0,1.7401229236274964,2.36434,12.0,7.0,5.88,8.0,1.9698148481547828,11.0,10.656610591337095,2,False,False,3.0,2.0,10.0,8.0,6.0,5.0,1.0,0.0,7.0,4.0,1.0,4.6199234448373305,-23.18704644961968,-23.990823487080412,0,0.0
11056,2020,0.985828,15.0,4.0,5.6857,12.0,0.767811300233006,12.0,2.8490654528141044,0.175633,4.0,0.0,16.75,11.0,0.105565145611763,3.0,0.3448528498411178,2,False,False,1.0,2.0,10.0,4.0,11.0,6.0,6.0,1.0,5.0,2.0,1.0,4.571199130639431,-18.11425960148871,-19.991733884980672,2,0.0
4318,2014,1.06464,11.0,4.0,7.5806,14.0,0.1252616606652737,3.0,0.4504947401583193,2.71452,15.0,4.0,7.16,18.0,1.7036577388644178,9.0,2.3545218333601956,2,False,False,3.0,2.0,5.0,7.0,7.0,2.0,3.0,4.0,3.0,3.0,0.0,3.32187609821558,-16.21917586038687,-17.999997534246912,0,0.0
12301,2020,3.44683,20.0,6.142375331245483,14.625,16.0,2.4721110761165623,13.0,13.908475175499907,0.742758,13.0,6.0,19.5625,8.0,0.7156483680009837,11.0,3.2813850343227386,0,False,False,2.0,0.0,3.0,1.0,9.0,10.0,3.0,5.0,8.0,1.0,1.0,3.270910971611741,-14.9999940000024,-17.599992960002815,2,0.0
5907,2017,1.01627,15.0,7.0,5.6897,12.597073719752391,0.308426052331924,7.0,1.4005613308399911,1.41724,16.0,12.0,7.4,16.0,1.3531625606119635,14.0,3.62343464139849,2,True,False,2.0,2.0,5.0,6.0,9.0,5.0,7.0,5.0,3.0,2.0,0.0,3.151036370731891,-19.247728572630123,-20.65217166824221,0,0.0
4948,2014,1.1169,16.0,2.0,7.2581,14.0,0.48745134286582525,10.0,0.9183128979057074,0.24465,6.0,3.0,10.4118,17.0,0.17834494449198252,5.0,1.0784431453794232,4,False,False,3.0,4.0,5.0,4.0,7.0,0.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0.0
11249,2020,1.56529,13.0,10.0,9.7813,12.0,0.791364051401615,11.0,5.554547727108001,0.705566,6.0,4.0,14.1,14.0,0.11439314670860791,3.0,0.8018447794020179,2,False,True,1.0,2.0,5.0,5.0,9.0,6.0,2.0,1.0,1.0,2.0,0.0,1.5955504443496462,-28.071903676383677,-24.999977272747934,2,0.0
9287,2019,1.57132,13.0,7.0,10.5,15.0,1.4381794231012468,11.0,3.434462205506862,0.210746,3.0,2.0,9.05,16.0,0.1486757136881351,2.0,0.6285610720515253,2,False,False,4.0,2.0,5.0,0.0,9.0,5.0,6.0,1.0,3.0,0.0,0.0,1.476102609559893,-14.999962500093751,-15.666640555599075,1,0.0
1968,2015,0.63676,9.0,2.0,9.44,18.0,0.1206325013190508,4.0,0.7134331762790678,0.765272,10.0,2.0,11.931,15.0,0.7132051866501568,8.0,0.64490426518023,2,False,False,2.0,2.0,6.0,8.0,12.0,11.0,2.0,4.0,3.0,5.0,1.0,2.618437469750643,-24.082920215821105,-28.08332553240957,2,0.0
1772,2016,0.908061,13.0,7.0,11.5862,14.0,0.8593907374888652,12.0,3.304381893947721,3.98737,22.0,13.0,17.3889,8.0,3.333226263523101,17.0,14.252638280391682,1,False,False,4.0,1.0,4.0,11.0,5.0,8.0,5.0,4.0,1.0,3.0,1.0,1.2423464344814426,-20.107632166219823,-21.73076505177595,0,0.0
201,2015,0.551973,13.0,6.0,10.4583,15.0,0.4468142874538891,8.0,1.1207457408308976,0.547913,9.0,1.0,7.2857,9.0,0.40406171884387754,5.0,1.744079809635878,1,False,False,2.0,1.0,5.0,1.0,12.0,0.0,7.0,1.0,3.0,1.0,1.0,2.3201532222330576,-22.721874304902666,-22.292677489590854,2,0.0
4021,2014,0.513746,9.0,2.0,11.2963,10.0,0.3485383605584505,5.0,1.0642530499026182,0.467281,7.0,11.0,7.1429,14.0,0.38728101179003727,6.0,1.6598656848072988,2,False,False,2.0,2.0,5.0,4.0,6.0,9.0,2.0,3.0,3.0,1.0,2.0,1.9580590689554804,-17.013696299493656,-18.301367355977074,1,0.0
9862,2019,0.930144,13.0,4.0,13.2308,18.0,0.8722732216119777,11.0,2.424627892673016,0.527843,11.0,3.0,8.0,18.0,0.4836306944489476,9.0,2.088252209126948,2,False,False,2.0,2.0,6.0,7.0,7.0,6.0,3.0,3.0,2.0,3.0,1.0,1.9554266478866336,-16.374979531275585,-22.583314513904572,0,0.0
10466,2019,0.88467,14.0,4.0,5.1522,14.0,0.2767263967543841,6.0,1.8676087558269485,1.00717,6.0,3.0,12.2273,17.0,0.7051176261156796,5.0,2.0000364929437637,2,False,False,2.0,2.0,5.0,4.0,8.0,1.0,4.0,2.0,1.0,1.0,1.0,2.4104484125971797,-17.64109249821334,-20.306304476909506,2,0.0
3495,2016,1.61454,13.0,7.0,8.7143,10.0,1.1510975174605849,11.0,2.828490074723959,0.902962,15.0,2.0,9.8889,17.0,0.7623682990670198,10.0,2.369766614399851,1,False,True,3.0,1.0,7.0,4.0,5.0,7.0,4.0,5.0,3.0,1.0,1.0,2.221233800053597,-24.286824012418798,-24.108690411154257,2,0.0
2971,2016,2.15582,26.0,7.0,7.55,8.0,2.1026973072439454,10.0,8.665691584348684,1.87448,12.0,5.0,21.4,8.0,1.0338665433228023,9.0,5.139660445973278,1,False,False,2.0,1.0,11.0,7.0,11.0,6.0,9.0,2.0,8.0,5.0,0.0,3.605867509543893,-19.94241061366375,-27.285675306178135,2,0.0
1856,2015,1.82333,15.0,3.0,9.5517,13.0,1.314591255504638,13.0,4.478099082596596,2.34549,13.0,5.0,6.375,18.0,1.3972322894260294,8.0,6.233452793210747,1,False,False,2.0,1.0,7.0,7.0,5.0,10.0,1.0,3.0,4.0,2.0,1.0,1.0325750950723884,-18.187488632819605,-18.12498867188208,0,0.0
5073,2014,0.637848,7.0,4.0,6.725,21.0,0.4920089729130264,4.0,0.2069185711443422,1.39355,13.0,5.0,9.0588,16.0,0.6181036727502947,10.0,3.3200987987220283,3,False,False,4.0,3.0,0.0,7.0,8.0,10.0,1.0,2.0,0.0,3.0,1.0,6.043491902016102,-14.189187271731448,-13.891890014609457,0,0.0
8916,2018,1.91237,11.0,4.0,12.1579,13.0,1.1334109213203194,9.0,5.116160949692132,1.15355,15.0,2.0,14.1579,14.0,1.0831904485821724,13.0,5.27366016805172,0,False,False,0.0,0.0,7.0,6.0,7.0,5.0,3.0,2.0,3.0,3.0,1.0,1.7199217561632392,-26.23074905326996,-23.769212485221164,2,0.0
7142,2017,0.653627,7.0,5.0,15.1852,13.0,0.6364771910011766,6.0,2.7315142937004575,0.547546,9.0,6.0,8.2692,10.0,0.3190546818077561,6.0,1.5318880453705788,1,False,False,0.0,2.0,4.0,1.0,8.0,9.0,2.0,3.0,1.0,1.0,1.0,2.9380663195624956,-13.519387705175069,-17.599964800070403,2,0.0
6865,2017,0.884077,18.0,10.0,7.5,4.0,0.7363737225532525,15.0,2.4290980845689765,0.301791,7.0,3.0,14.75,10.0,0.3017909247428183,7.0,1.272688772529364,2,False,False,0.0,2.0,4.0,4.0,8.0,1.0,4.0,2.0,2.0,2.0,0.0,2.8112855412065967,-23.3320339845873,-24.476919311243183,1,0.0
9717,2019,1.43787,8.0,4.0,37.0909,13.0,0.6411549896001814,5.0,1.3741195108741528,1.15303,14.0,13.0,8.8095,16.0,0.755255859345197,8.0,4.019499622285367,3,False,False,1.0,3.0,8.0,7.0,5.0,0.0,0.0,3.0,4.0,5.0,0.0,2.4522087953984752,-20.455820332021077,-23.166662376544004,2,0.0
4908,2014,0.857562,12.0,3.0,8.7692,19.0,0.3068575579673053,6.0,0.6424801126122471,0.273647,7.0,0.0,9.7308,12.0,0.1693395040929317,4.0,0.8752266988158226,1,False,False,2.0,1.0,7.0,5.0,5.0,6.0,5.0,0.0,3.0,2.0,1.0,3.98604096937925,-14.4999855000145,-19.99998000002,2,0.0
3461,2016,1.30693,13.0,5.0,10.8889,8.0,0.5207601115107542,11.0,1.2866905238479387,1.43204,18.0,5.0,11.04,17.0,1.066458791494369,9.0,3.1362872784957285,1,False,False,2.0,1.0,7.0,10.0,6.0,10.0,2.0,6.0,4.0,4.0,0.0,2.8397153861820703,-22.25969995207526,-22.59999246666918,1,0.0
6429,2017,1.43961,15.0,3.0,3.5217,11.0,1.2804203992709517,11.0,1.9096898995339855,1.36627,10.0,2.0,14.5556,11.0,0.58844356238842,4.0,2.8221986889839186,1,False,True,1.0,3.0,6.0,6.0,11.0,6.0,3.0,0.0,3.0,3.0,1.0,2.728160040453076,-18.021317625234865,-16.214279923471455,1,0.0
10580,2019,0.717705,12.0,4.0,9.6538,12.0,0.6076945811510083,10.0,2.7803276069462295,1.11258,8.0,6.0,8.2963,13.0,1.0110043846070764,7.0,3.678910441696643,5,False,False,3.0,5.0,5.0,6.0,11.0,7.0,3.0,1.0,3.0,2.0,1.0,2.159612091258169,-18.81394911303509,-22.222217283951714,0,0.0
5958,2017,0.985009,11.0,4.0,9.5926,19.0,0.5428887866437431,6.0,0.624364778399467,0.764825,17.0,6.0,6.2941,17.0,0.6698213070631032,14.0,2.5394438542425624,3,False,False,3.0,3.0,7.0,5.0,6.0,8.0,0.0,2.0,3.0,2.0,0.0,6.876020004227756,-15.634142528257918,-17.414629898870754,2,0.0
4526,2014,0.132112,3.0,1.0,25.9091,12.597073719752391,0.0265381522476673,1.0,0.1781048253178596,0.0975022,3.0,1.0,4.1667,21.0,0.0343427322804928,1.0,0.0571633074432612,0,False,False,1.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0233686462044718,-15.483865972946461,-16.74193008324836,0,0.0
4776,2014,0.259097,7.0,5.0,6.2258,14.0,0.0518715148791671,3.0,0.19876164570450788,1.95758,14.0,6.0,8.2857,14.0,1.123189531266689,6.0,2.1012092232704163,1,False,False,1.0,1.0,4.0,6.0,10.0,5.0,2.0,7.0,2.0,2.0,1.0,2.366352506354451,-14.769225088759582,-16.115378417162148,0,0.0
4434,2014,1.20572,19.0,10.0,17.3333,13.0,0.9206479005515578,10.0,2.2993870340287694,1.45177,14.0,7.0,6.9091,7.0,1.3789968620985744,12.0,2.9875890035182233,1,False,False,0.0,1.0,5.0,6.0,8.0,7.0,9.0,3.0,3.0,2.0,0.0,3.235584216751159,-14.374995507813903,-17.843744423829865,0,0.0
11519,2020,0.177253,5.0,0.0,14.8846,9.0,0.0593897216022014,3.0,0.5709621086716654,0.484831,8.0,3.0,9.7742,15.0,0.34101189859211406,3.0,2.598012158647177,1,False,False,3.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.8482509430497873,-17.49999453125171,-16.24241932047899,1,0.0
10913,2020,2.34102,18.0,6.0,12.84,6.0,1.9501494616270085,12.0,8.943181991577159,0.265594,6.0,2.0,37.9167,13.0,0.0417106114327907,2.0,0.3073044596239924,2,False,False,1.0,2.0,11.0,0.0,7.0,5.0,0.0,4.0,3.0,0.0,0.0,3.626114036887887,-18.67755937020826,-21.091664909027923,2,0.0
9692,2019,0.730874,7.0,1.0,14.8966,17.0,0.6399838458746667,5.0,3.760492535308001,2.3097,14.0,10.0,8.2778,11.0,2.072764925658703,10.0,9.931335583329204,0,False,True,2.0,2.0,5.0,9.0,7.0,8.0,0.0,3.0,1.0,5.0,1.0,2.4756639544852073,-17.84615041420184,-21.111107201646814,1,0.0
6502,2017,0.546004,14.0,7.0,4.4333,14.0,0.29940973408520233,8.0,0.4754059631377457,0.295862,4.0,2.0,11.8095,18.0,0.29586204141378414,4.0,0.8211110197007656,1,False,False,4.0,1.0,7.0,5.0,10.0,5.0,2.0,1.0,6.0,0.0,2.0,4.437368141859769,-16.693331107555853,-19.946664007111465,0,0.0
768,2015,2.45798,22.0,18.0,5.0,8.0,1.9888441897928708,16.0,9.950305908918377,0.46905,9.0,1.0,21.4,11.0,0.2835325729101898,5.0,1.1022729538381102,2,False,False,3.0,2.0,3.0,4.0,3.0,1.0,6.0,3.0,8.0,1.0,1.0,2.4960109947249296,-22.90875089976024,-24.617884177407788,2,0.0
12575,2020,0.6465,10.0,3.0,9.5357,17.0,0.4219563622027633,7.0,1.8874740339815617,2.0525,14.0,6.0,12.9565,15.0,1.2286362741142502,11.0,3.808219491504134,3,False,False,2.0,3.0,6.0,8.0,8.0,6.0,3.0,3.0,3.0,5.0,1.0,2.431387232057749,-17.374989140631786,-17.12498929688169,1,0.0
10518,2019,1.74169,15.0,3.0,5.4333,10.0,1.0706179738044743,12.0,6.979078371077775,1.3648,10.0,11.0,18.625,8.0,1.2986611686646938,9.0,3.105089668184518,3,False,False,2.0,3.0,5.0,6.0,7.0,9.0,5.0,4.0,2.0,4.0,1.0,6.390829188749192,-14.876402822876086,-17.99999802197824,2,0.0
6543,2017,2.26948,14.0,8.0,16.5333,10.0,2.145313888788224,11.0,10.403925761580473,0.500493,5.0,4.0,8.7143,11.0,0.5004930207505826,5.0,1.1248309863731285,2,False,False,2.0,2.0,6.0,4.0,10.0,11.0,5.0,1.0,3.0,2.0,0.0,2.491282201185823,-22.525058675349005,-24.032518371339968,2,0.0
11784,2020,0.376573,9.0,2.0,10.6,15.0,0.2715549245476722,6.0,1.3175046928226948,1.15776,11.0,2.0,12.2,9.0,1.0603667944669721,9.0,4.089177168905735,1,False,False,2.0,1.0,4.0,5.0,5.0,6.0,2.0,4.0,2.0,1.0,0.0,1.9618940947577357,-19.413330744889233,-20.815786734764902,0,0.0
1602,2015,1.20734,12.0,2.0,3.6552,17.0,1.0805662423372269,7.0,3.516407679766417,0.804912,7.0,8.0,8.0,18.0,0.6943563520908361,5.0,2.17575927078724,1,False,True,5.0,1.0,5.0,1.0,11.0,0.0,3.0,1.0,2.0,0.0,1.0,2.8742425872012975,-24.074373798902908,-26.203385389256713,1,0.0
12206,2020,1.30451,11.0,4.0,13.7647,9.0,0.7234813757240766,8.0,3.627386935055257,2.4983,20.0,4.824997960349188,5.4571,18.0,0.6951583549380305,12.0,3.9297542423009926,2,False,False,1.0,2.0,8.0,9.0,7.0,10.0,1.0,7.0,4.0,7.0,0.0,3.6985220696777112,-19.97352592423572,-19.148144602195444,2,0.0
237,2015,2.30645,17.0,7.0,9.5926,12.0,1.2931416798382986,12.0,3.5673886686563496,1.17928,18.0,3.0,5.9231,13.0,0.907463535666466,12.0,3.8651307970285407,0,False,False,0.0,0.0,9.0,6.0,10.0,10.0,4.0,6.0,5.0,3.0,1.0,3.349080304056406,-18.09721576307226,-20.837835021914184,1,0.0
8638,2018,2.13855,17.0,9.0,15.4615,6.0,1.1894626859575512,12.0,3.182407617568969,0.719281,12.0,5.0,20.0769,11.0,0.6597345275804405,10.0,1.0766854211688042,1,False,False,1.0,1.0,8.0,6.0,7.0,10.0,2.0,2.0,3.0,4.0,0.0,3.2775702334940426,-20.769781754923912,-23.150941212175358,2,0.0
11167,2020,1.73397,15.0,4.0,9.619,12.0,0.8570740632712842,9.0,3.2938279807567628,0.395668,10.0,5.0,9.1579,9.0,0.2372834309935574,6.0,0.3548107864335179,1,False,False,2.0,1.0,6.0,4.0,10.0,7.0,6.0,5.0,2.0,2.0,0.0,1.5201785305514934,-14.812490742193287,-17.941165916961225,2,0.0
5062,2014,0.263228,6.0,1.0,13.25,14.0,0.12817857973277588,3.0,0.2385414224117994,1.689,19.0,11.0,4.9032,16.0,1.4007394574582575,14.0,3.15619995817542,6,False,False,3.0,5.0,1.0,11.0,5.0,2.0,1.0,2.0,1.0,8.0,1.0,4.350903587043286,-13.344822984543798,-16.034477229490612,0,0.0
8572,2018,1.43807,9.0,2.0,9.3462,11.0,1.3742657201364634,6.0,6.928298218175776,1.53719,15.0,4.0,11.7778,13.0,0.4655456440523268,9.0,3.7111852355301376,3,False,False,1.0,3.0,6.0,5.0,8.0,8.0,1.0,2.0,2.0,2.0,0.0,10.96030728518963,-16.338708359781585,-16.94354702068169,2,0.0
10096,2019,1.60042,16.0,10.0,14.6316,5.0,1.2572319563478234,11.0,6.501657731831074,0.833271,13.0,3.0,22.4783,9.0,0.7648948766291137,11.0,3.9838518127799034,0,False,False,1.0,0.0,4.0,6.0,9.0,7.0,6.0,6.0,1.0,3.0,0.0,4.392129291221499,-17.974016555177535,-20.6379274762194,2,0.0
10982,2020,2.14867,20.0,2.0,15.1111,12.0,1.0286236014217145,14.0,5.183398421853781,0.324767,7.0,3.0,18.0526,12.0,0.27723654732108083,6.0,1.4928462151438004,2,True,True,4.0,2.0,9.0,4.0,1.0,5.0,3.0,0.0,6.0,2.0,2.0,2.8346916262060406,-16.521731947073068,-23.703694924557436,2,0.0
8662,2018,2.35335,16.0,6.142375331245483,5.7083,13.0,2.2198316920548677,14.0,8.948211818933483,0.181299,5.0,3.0,30.8,9.0,0.1812985213473438,5.0,0.4659004993736739,1,False,False,1.0,1.0,6.0,5.0,10.0,7.0,4.0,1.0,4.0,3.0,0.0,0.0,-11.999960000133333,-23.66658777804074,1,0.0
3547,2016,0.895857,14.0,2.0,18.6,13.0,0.7745270878076552,11.0,1.0306251514703029,0.630889,11.0,5.0,20.4545,7.0,0.5567981749773021,10.0,4.105286717414856,1,False,False,2.0,1.0,4.0,7.0,9.0,7.0,2.0,2.0,2.0,3.0,1.0,1.4708368400111798,-24.41861795109894,-25.333321269847016,0,0.0
3261,2016,0.510785,9.0,7.0,12.8571,13.0,0.4283500108867885,7.0,1.2757587954401965,0.329111,7.0,1.0,15.2,8.0,0.2035154812037947,4.0,0.5646204762160782,1,True,False,0.0,1.0,5.0,1.0,7.0,8.0,1.0,1.0,2.0,0.0,1.0,0.0,-19.333268889103703,-21.99992666691111,1,0.0
7101,2017,1.72073,9.0,2.0,6.4737,17.0,0.8720353730022898,5.0,2.690366316586733,1.28316,11.0,3.0,6.8696,15.0,1.066801937296987,6.0,3.2065832689404488,4,False,False,2.0,4.0,7.0,5.0,8.0,8.0,2.0,2.0,3.0,2.0,1.0,2.769131632708013,-25.363613305806087,-25.090886281012473,2,0.0
617,2015,1.40759,18.0,3.0,8.2069,18.0,1.2800611183047297,15.0,4.910372294485569,0.644992,11.0,6.0,12.8571,7.0,0.48818676173686953,8.0,1.426510274410249,4,False,False,1.0,4.0,6.0,7.0,4.0,0.0,6.0,2.0,4.0,4.0,1.0,3.2500855926424257,-18.870971576913917,-20.794390579963498,0,0.0
9974,2019,2.02587,20.0,9.0,15.2,17.0,1.4999754130840293,15.0,5.394501440227032,0.873641,13.0,5.0,11.25,9.0,0.5759950503706938,10.0,1.8266684636473642,2,False,True,3.0,4.0,11.0,5.0,8.0,0.0,6.0,0.0,7.0,1.0,0.0,3.6855069184675826,-17.499978125027344,-20.3999796000204,1,0.0
11524,2020,1.02238,17.0,5.0,16.2778,10.0,0.9536765851080419,14.0,1.6820110762491831,1.66557,7.0,3.0,11.7222,12.0,0.9222885258495807,6.0,2.3012324795126906,3,False,False,4.0,3.0,8.0,6.0,9.0,5.0,2.0,0.0,6.0,3.0,2.0,1.2819421977736052,-21.14282693881866,-19.624975468780665,0,0.0
10798,2019,1.89854,22.0,10.0,10.9048,14.0,1.6803799271583555,16.0,7.875656984746464,2.43394,21.0,5.0,12.2222,13.0,1.8151789978146555,16.0,7.944284221157426,3,False,False,4.0,4.0,3.0,7.0,6.0,12.0,8.0,9.0,7.0,2.0,1.0,4.782661327905952,-18.684200692525952,-21.999990434786767,1,0.0
7198,2017,1.00996,12.0,4.0,16.3846,7.0,0.8735187128186226,10.0,4.562345512211325,1.71105,18.0,5.0,9.5,14.0,1.6628995034843688,16.0,4.921722488477826,4,True,False,0.0,4.0,1.0,6.0,7.0,12.0,5.0,3.0,0.0,3.0,1.0,2.1386398231610655,-24.999979166684028,-25.333312222239815,1,0.0
12251,2020,1.18401,8.0,3.0,11.75,17.0,1.131210897117852,7.0,7.14241594076157,0.905325,10.0,4.0,14.7143,10.0,0.7954176152125001,8.0,3.990143216215073,1,False,True,2.0,1.0,1.0,5.0,7.0,5.0,2.0,2.0,0.0,2.0,2.0,2.9707595361396684,-22.12655137089082,-20.915490011902815,1,0.0
11042,2020,1.74822,11.0,7.0,6.7391,9.0,1.6765175685286522,8.0,10.564617773517966,3.07657,10.0,5.0,36.9,5.0,1.6703306846320594,6.0,6.769032426178452,1,False,False,1.0,1.0,6.0,10.0,2.0,6.0,2.0,1.0,3.0,4.0,1.0,6.403661575540902,-18.120326482446792,-20.0608678207941,0,0.0
9649,2019,1.10771,8.0,2.0,17.6667,18.0,0.3537865150719876,6.0,0.27668206393718764,2.08673,12.0,9.0,7.6,11.0,1.0782883837819108,7.0,5.207801535725596,3,False,False,4.0,3.0,4.0,8.0,12.0,7.0,3.0,2.0,1.0,5.0,2.0,2.282737459987402,-16.049991975004012,-17.54544657025156,0,0.0
11468,2020,0.499141,12.0,3.0,16.3478,12.0,0.18377919588237962,6.0,0.9014244284480802,3.23865,21.0,4.824997960349188,12.3636,10.0,3.1822899021208286,8.173527295979538,17.125193923711777,2,False,False,1.0,2.0,7.0,2.0,7.0,8.0,0.0,5.0,6.0,7.0,1.0,1.8815105827525263,-16.937489414069116,-22.235281038069978,0,0.0
9944,2019,1.49293,16.0,3.0,12.7273,8.0,0.47181653603911355,10.0,1.421450529247522,2.63853,16.0,7.0,11.2571,18.0,1.8807485383003955,15.0,5.382151141762738,4,False,False,1.0,4.0,9.0,9.0,10.0,2.0,2.0,3.0,6.0,5.0,0.0,1.2991536429151889,-22.483202036988835,-20.51851091907003,0,0.0
4156,2014,1.73297,12.0,2.0,13.8571,16.0,1.094920758157968,9.0,5.13906669802964,0.597828,16.0,8.0,4.3226,10.0,0.4685344481840737,13.0,2.5509022213518615,5,True,False,5.0,5.0,7.0,9.0,8.0,9.0,2.0,5.0,3.0,7.0,0.0,5.370062251016498,-13.912741912623929,-15.743585706772894,2,0.0
2382,2016,1.1004,9.0,2.0,17.9,14.0,1.0801939805969598,8.0,2.739279806613922,1.42162,10.0,2.0,9.8571,16.0,0.7268125042319293,6.0,1.1929647400975223,1,False,False,3.0,1.0,5.0,6.0,7.0,6.0,2.0,2.0,3.0,4.0,1.0,3.738096321374178,-20.139085106215962,-23.101445927326676,1,0.0
12585,2020,2.3105,17.0,4.0,14.0,12.597073719752391,1.971586684696377,12.0,7.455634612590073,0.511554,6.0,2.0,12.9583,12.0,0.4160114210098977,4.0,1.8513802401721466,2,False,False,2.0,2.0,9.0,4.0,8.0,5.0,6.0,2.0,6.0,1.0,0.0,2.4105655109509825,-27.19897924161873,-24.333292777845372,1,0.0
8057,2018,0.56103,14.0,8.0,7.6061,15.0,0.419140636920929,9.0,0.8745892532169814,0.0239835,2.0,1.0,9.0769,18.0,0.023983521386981,2.0,0.0402599088847636,2,False,False,2.0,2.0,5.0,4.0,11.0,5.0,6.0,0.0,3.0,2.0,2.0,1.0154094776138662,-28.074599121720148,-25.37496828128965,1,0.0
6674,2017,1.24882,15.0,6.0,14.7143,13.0,1.191996306180953,13.0,2.109409052878619,0.627194,15.0,10.0,10.7778,17.0,0.4549218351021409,11.0,1.8696669787168512,3,False,False,2.0,3.0,8.0,8.0,12.0,10.0,4.0,5.0,3.0,5.0,2.0,3.586118073388935,-20.149989925005038,-25.699987150006425,2,0.0
9870,2019,1.80332,14.0,13.0,6.5294,14.0,1.7694308757781976,12.0,4.372632088139654,2.31274,9.0,5.0,33.6667,18.0,1.7510290741920504,7.0,5.7106700949370905,4,True,True,5.0,4.0,9.0,7.0,9.0,8.0,4.0,1.0,7.0,3.0,1.0,1.308830626867712,-18.50358846977288,-22.45160566077237,0,0.0
7447,2018,1.672,11.0,7.0,39.5,4.0,1.3261375594884157,8.0,4.7780418489128325,2.51933,15.0,4.824997960349188,6.9524,8.0,2.080571062862873,11.0,6.681081108748913,1,False,False,0.0,1.0,9.0,9.0,6.0,3.0,3.0,4.0,5.0,6.0,1.0,5.243448274210094,-15.72130889814608,-16.59016121472767,0,0.0
1347,2015,0.61631,8.0,3.0,8.8667,12.0,0.5578835159540183,6.0,1.8310542944818735,2.11613,14.0,5.0,11.4516,10.0,1.949582971632481,11.0,6.338435480371117,2,True,False,2.0,2.0,4.0,10.0,8.0,7.0,2.0,2.0,1.0,5.0,1.0,3.282273209840059,-17.49999717741981,-19.274190439646702,0,0.0
8790,2018,0.987408,15.0,5.0,12.375,12.0,0.8644224405288696,11.0,4.731746464967728,1.4185,15.0,10.0,9.25,9.0,1.1026305053383112,7.0,4.658690337091685,0,False,False,2.0,0.0,6.0,7.0,11.0,6.0,6.0,4.0,1.0,2.0,0.0,2.087467896565795,-20.799881752111048,-22.77631279259042,1,0.0
3749,2014,0.472898,12.0,9.0,8.0882,10.0,0.39746061712503455,10.0,1.5030105598270893,1.50195,14.0,3.0,10.3158,9.0,1.4770235121250157,13.0,5.427571088075637,1,False,False,1.0,1.0,4.0,10.0,5.0,8.0,3.0,2.0,2.0,4.0,0.0,2.977407354861498,-14.846142426044288,-20.307676686402548,0,0.0
2051,2015,1.21292,13.0,1.0,5.9394,13.0,0.4633119478821755,8.0,1.1405283417552712,1.10248,9.0,3.0,10.1154,18.0,0.3918468356132507,6.0,1.366933938115836,3,False,True,1.0,2.0,5.0,4.0,8.0,6.0,3.0,2.0,2.0,1.0,1.0,4.5305365813896055,-21.71184103680799,-21.67999710933372,1,0.0
3904,2014,1.4381606323040954,13.48485575001998,6.142375331245483,8.4,5.0,0.9985788151419758,16.0,8.949996992945664,0.684259,6.0,2.0,13.0,9.0,0.2358277123421433,4.0,1.0762620363384494,1,False,False,0.0,1.0,3.0,4.0,4.0,1.0,9.0,1.0,8.0,2.0,0.0,3.5533932246267796,-14.171424522450135,-18.11428053877699,2,0.0
