,season,home_xGoals,home_shots,home_deep,home_ppda,home_fouls,home_total_xAssists,home_total_key_passes,home_total_xGoalsChain,away_xGoals,away_shots,away_deep,away_ppda,away_fouls,away_total_xAssists,away_total_key_passes,away_total_xGoalsChain,away_total_yellow_cards,home_redCards_binary,away_redCards_binary,home_yellowCards_cat,away_yellowCards_cat,home_shotsOnTarget_cat,away_shotsOnTarget_cat,home_corners_cat,away_corners_cat,home_total_blocked_shots_cat,away_total_blocked_shots_cat,home_total_saved_shots_cat,away_total_saved_shots_cat,time_category,away_rolling_xchain,home_discipline_score_avg,away_discipline_score_avg,gameresult
10079,2019,2.22403,10.0,5.0,13.32,10.0,2.6026427075266843,10.0,3.4496872778981924,0.206913,8.0,1.0,13.1852,12.0,0.1515394411981107,7.0,0.6190557591617106,1,False,False,1,1,3,1,8,1,1,1,0,1,After Noon,1.51012824960053,-18.101691847170873,-20.619044346183436,2
10080,2019,2.88142,14.0,6.0,9.9565,7.0,1.9942451082169992,10.0,6.3655942566692865,3.49709,14.0,5.0,14.7083,12.0,1.9024553559720527,10.0,8.37206327170133,2,False,False,2,2,6,6,4,4,2,3,4,3,After Noon,1.2450193010270598,-17.98333033611161,-20.593746782227065,0
10083,2019,0.666175,9.0,3.0,17.68,19.0,0.5485586654394863,6.0,1.595318693667651,1.11403,20.0,8.0,13.125,5.0,0.7845158744603402,13.0,2.640181194990875,1,False,False,4,1,3,5,0,3,3,4,2,4,After Noon,1.5252833612263204,-18.01639048911631,-20.569227604734213,1
10085,2019,0.920452,21.0,9.0,9.619,14.0,0.6344395410269495,14.0,2.1450276840478177,2.10688,16.0,3.0,7.6538,12.0,1.644650701433421,14.0,4.000420656055204,2,False,False,2,2,4,6,5,8,9+,5,3,5,After Noon,1.424192812666297,-18.17741642299735,-20.636360509642348,0
10086,2019,2.02125,21.0,5.0,8.075,9.0,1.464152159169316,16.0,4.517531612887977,1.55179,13.0,7.0,6.55,12.0,1.5376029852777715,12.0,5.703264858573676,2,False,False,2,2,7,5,6,4,5,3,5,2,After Noon,1.5714606501162052,-18.190473303099473,-20.626862593005583,0
9740,2019,1.87978,12.0,5.0,5.3571,12.0,1.4010174162685867,9.0,9.96537781134248,1.18616,7.0,3.0,7.7627,13.0,0.705758612602949,3.0,0.543716933578253,2,False,False,3,2,5,2,2,3,3,3,3,1,After Noon,1.501140665262937,-18.390622126465292,-20.57352638624612,2
10435,2019,1.51396,11.0,6.0,13.9722,21.0,1.385093342512846,9.0,7.080115444958216,3.45174,15.0,7.0,4.9032,10.0,2.736179037019608,13.0,15.17494963109494,2,False,False,3,2,5,10,2,6,2,2,1,6,After Noon,1.7610313571989533,-18.38461255621345,-20.623185416929648,1
10705,2019,0.573068,16.0,6.0,7.2414,19.0,0.45543747395277023,11.0,2.2398159429430953,1.71559,7.0,3.0,11.5909,13.0,0.9853084459900855,6.0,1.0436617322266102,5,True,False,3,5+,4,5,4,4,7,1,4,2,After Noon,1.139679621905088,-18.181815426997662,-20.585711344898378,0
9385,2019,0.383495,5.0,3.0,45.4286,5.0,0.3834949135780334,5.0,1.3263921625912203,2.07331,17.0,13.0,8.1481,11.0,1.2001245114952332,13.0,4.104905754327773,2,False,False,1,2,1,6,2,7,1,4,1,5,After Noon,1.475538237392902,-18.238803247939813,-20.45070134497164,0
9748,2019,0.835883,14.0,6.0,7.5185,15.0,0.5331101343035693,10.0,2.1742332205176362,1.24428,11.0,3.0,10.9444,15.0,1.0711413491517303,7.0,6.62623724155128,1,False,False,3,1,6,2,5,10,3,6,4,1,After Noon,1.2465470679104325,-18.352938477509046,-20.458330491898543,2
10081,2019,0.804434,9.0,6.0,12.2083,10.0,0.7430269606411459,8.0,3.96142429113388,2.76945,17.0,5.0,14.15,10.0,2.159899037331341,10.0,10.990359336137763,2,False,False,2,2,4,6,2,5,1,6,3,2,After Noon,1.252048226445913,-18.30434517328331,-20.424654736348664,0
10436,2019,1.66815,11.0,3.0,6.2188,12.0,1.5125144273042677,7.0,3.01636703312397,0.948329,6.0,2.0,25.6471,10.0,0.9483288563787937,6.0,4.020169056952,1,False,False,1,1,2,3,12+,1,5,2,0,1,Night,2.659200298041106,-18.257140248979965,-20.270267531044926,1
10438,2019,1.12669,18.0,4.0,7.5313,14.0,0.9135095216333867,14.0,2.825548678636551,0.296838,7.0,1.0,12.5455,11.0,0.2110712341964246,5.0,1.0771007835865014,1,False,True,0,1,7,2,11,6,6,3,7,2,Night,2.610473832860589,-18.338025586193577,-20.11999731733369,1
10439,2019,2.36671,19.0,6.0,15.0,14.0,1.1175777055323124,14.0,3.076803401112558,1.4771,14.0,2.0,11.5789,9.0,1.0596207072958346,8.0,7.089893549680711,0,True,False,2,0,5,4,7,5,6,4,5,2,Night,2.3953147467225797,-18.383290137317374,-20.11841840547126,0
10443,2019,0.977294,11.0,3.0,8.0435,7.0,0.8068683296442019,8.0,2.803789809346197,0.480458,10.0,4.0,8.2609,16.0,0.2693825364112854,5.0,0.9295578282326448,2,False,True,1,2,2,0,7,5,4,2,1,0,Night,2.4814459066838035,-18.336943703428975,-20.038958436498902,2
10704,2019,1.59147,13.0,4.0,8.2593,11.0,1.5488441661000254,11.0,2.9562439844012265,0.298212,8.0,3.0,13.9524,15.0,0.167927443981171,4.0,0.8229990843683483,4,False,False,1,5+,6,1,5,2,2,3,4,0,Night,2.5183119807392367,-18.278336364005252,-20.115382036489482,2
9742,2019,2.13521,11.0,2.0,5.5161,19.0,2.043920502066612,9.0,6.277177155017851,0.638079,6.0,3.0,9.8636,13.0,0.638078531250357,6.0,3.8021711632609363,2,False,False,3,2,5,4,10,5,1,1,2,3,Night,0.8041955713182686,-18.207958555202225,-20.012655694600543,2
9746,2019,1.65914,18.0,12.0,3.129,17.0,1.4203754737973235,14.0,7.257897339761258,0.622409,5.0,2.0,13.0455,9.0,0.3777243196964262,2.0,1.030797511339187,2,False,True,3,4,6,3,9,2,6,2,4,1,Noon,0.9404288278892633,-18.27101172381099,-20.02499749687531,1
10713,2019,0.793817,17.0,5.0,10.0476,13.0,0.39570855349302314,11.0,2.0931842848658557,1.07514,9.0,4.0,6.0833,17.0,1.0573038635775445,8.0,4.309246487915515,2,False,False,1,2,5,5,9,6,8,2,5,4,Noon,1.339704381860792,-18.228531057590153,-20.049380240817253,1
9743,2019,0.563219,11.0,2.0,12.7667,15.0,0.3598548304289576,8.0,1.2787805628031488,0.487887,3.0,3.0,3.3929,20.0,0.4387387819588187,2.0,2.901692196726801,3,False,True,5+,3,1,2,4,2,4,1,1,2,Noon,1.1578406663611527,-18.26406270614263,-19.8658512358718,1
9380,2019,1.71313,18.0,8.0,9.4762,12.0,1.4940874706953757,14.0,4.180185284465552,3.86024,23.0,9.0,8.7241,10.0,2.094228617846966,16.0,7.467168390750881,0,False,False,2,0,4,10,12+,7,6,7,3,7,After Noon,1.0251916026696557,-18.24806191441941,-19.855419294527795,0
10440,2019,1.22494,5.0,2.0,6.2222,17.0,1.2249387614429,5.0,5.821595422923565,1.37886,7.0,1.0,10.963,14.0,0.38300345372408673,3.0,1.2077449336648,1,False,False,3,1,2,1,3,2,1,0,1,0,After Noon,1.6871565541252482,-18.282461136189262,-19.880950014172615,1
10707,2019,2.89308,27.0,14.0,5.2647,12.0,2.4886057898402223,21.0,8.846114499494433,0.242874,5.0,0.0,19.625,8.0,0.061230352148413596,3.0,0.3279221653938292,0,False,True,3,2,9,2,12+,2,9+,0,6,2,After Noon,2.0882615756243452,-18.217245574657984,-19.8823506020764,2
10711,2019,2.02602,18.0,9.0,7.7027,13.0,1.7109926082193858,13.0,2.7938790125772353,3.03573,12.0,1.0,16.0,13.0,0.45282296836376235,6.0,3.165134666487576,2,True,True,5+,4,5,6,7,3,5,1,4,2,After Noon,2.2010500703006968,-18.190205997776737,-19.965113957544887,0
10712,2019,1.39228,16.0,17.0,4.8846,14.0,1.3733750041574253,15.0,6.672345824539655,0.819298,7.0,4.0,12.7826,19.0,0.7649037539958958,5.0,2.3797251246869577,3,False,False,5+,4,3,5,5,3,6,1,3,4,After Noon,2.0263075970113267,-18.07948063764995,-19.81608967631153,0
10084,2019,2.03908,13.0,5.0,14.0833,12.0,1.9918689504265785,11.0,7.337929122149932,3.04216,11.029794712037702,4.824997960349188,7.5926,10.0,2.640297032892703,18.0,10.540272850543266,3,False,False,1,3,5,8,1,6,1,1,4,4,After Noon,2.7763468988239755,-18.209486805058148,-19.73863412060976,0
10437,2019,1.77507,10.0,7.0,13.9,11.0,1.090926202014088,7.0,5.2726323492825005,1.64068,11.0,4.0,9.3929,11.0,0.8297451734542848,9.0,2.752459581941367,3,False,False,2,3,3,4,0,5,2,2,0,2,After Noon,2.56949952468276,-18.11290461871419,-19.719098907966416,2
10444,2019,1.29988,11.0,5.0,10.0385,14.0,0.48341064620763025,7.0,2.104055061936378,0.137662,3.0,1.0,14.2174,17.0,0.0898352079093456,2.0,0.4464707337319851,1,False,False,1,1,3,1,7,2,1,1,2,1,After Noon,2.3499074531719093,-18.08833596321387,-19.844442239506417,2
9379,2019,3.02257,15.0,16.0,5.6552,15.0,0.9985788151419758,13.0,18.67440468072891,1.16662,10.0,4.0,19.5556,9.0,1.1099910587072368,9.0,4.138525139540432,0,False,False,2,0,7,2,5,6,2,3,3,2,After Noon,1.8334998114034533,-18.16778036829826,-19.769228596788064,2
10082,2019,1.60342,15.0,8.0,12.7391,7.0,1.0247090104967365,10.0,3.192635467275977,1.11629,8.0,3.0,4.8696,11.0,0.963616758584977,4.0,2.120999351143839,2,False,False,2,2,5,3,3,6,3,1,5,3,After Noon,2.840348445810377,-18.199964678637564,-19.771736981332936,1
10706,2019,0.287568,10.0,3.0,18.4762,14.0,0.201322851702571,7.0,1.5653470903635016,1.11984,14.0,2.0,15.45,11.0,0.8916552178561692,11.0,3.059178158640859,1,False,False,3,1,2,4,2,3,0,2,2,3,After Noon,2.4975785566493864,-18.186481930954304,-19.860212918256675,0
9739,2019,0.763109,12.0,8.0,5.9091,14.0,0.587046364322305,9.0,2.6942009795457134,0.836206,6.0,3.0,15.7,20.0,0.1640609186142683,4.0,0.3885855972766882,4,False,False,4,4,2,2,4,0,3,3,2,1,After Noon,2.9029310522601,-18.228854349235654,-19.80850853100973,0
10708,2019,1.58388,11.0,7.0,13.4762,13.0,0.7178906127810479,8.0,3.248911400325597,0.639553,10.0,5.0,18.0,15.0,0.4966841861605646,8.0,1.6029499769210833,2,False,False,5+,2,6,4,6,6,1,3,3,3,Night,0.0,-18.116449368739108,0.0,2
9745,2019,1.90404,15.0,6.142375331245483,5.9375,10.0,1.086756994016468,12.0,5.917221195995808,1.17019,5.0,3.0,13.7143,10.0,1.1701908074319356,5.0,3.6469849310815317,2,False,False,2,2,4,3,9,3,2,2,2,1,Night,0.0,-18.23474881926374,-15.999840001599983,1
10442,2019,1.12417,13.0,2.0,10.0,16.0,1.0420241653919222,9.0,4.330044634640217,1.51467,5.0,3.0,13.4167,12.0,0.7545749619603157,4.0,4.858515396714211,5,False,False,0,5+,3,2,4,5,4,0,2,1,Night,0.0,-18.27523538674622,-18.999905000474996,0
10710,2019,1.22541,15.0,10.0,6.3333,16.0,0.7270123492926364,12.0,3.281597912311555,0.255305,9.0,3.0,8.9167,11.0,0.20152456965297472,5.0,0.9057822301983832,3,False,False,3,3,1,1,9,5,7,3,0,1,Night,0.0,-18.246744308213422,-17.33327555574815,2
9382,2019,0.940204,17.0,11.0,8.9583,11.0,0.6405756790190932,11.0,2.6899253660812974,0.681814,9.0,2.0,13.0357,11.0,0.5884073190391061,7.0,1.4719061590731148,3,False,False,4,3,1,3,9,8,9+,2,1,1,Night,0.0,0.0,-21.74994562513594,0
9384,2019,2.13777,20.0,13.0,10.2308,5.0,1.821238402277232,16.0,9.743268549442295,0.0895892,3.0,1.0,25.8235,7.0,0.08958920277655111,3.0,0.108537761494517,1,False,False,0,1,7,0,6,1,8,1,5,0,Night,3.109115311317148,-9.99990000099999,-20.999958000084,2
10447,2019,1.86279,19.0,2.0,15.6667,7.0,2.218246838077903,13.0,6.645394142717122,0.626653,9.0,4.0,24.625,4.0,0.2227870784699914,6.0,1.3424040079116837,0,False,False,3,0,6,3,9,3,4,1,4,2,Night,3.579541990160944,-13.999930000349998,-21.833296944505094,1
10087,2019,3.2444,18.0,6.142375331245483,6.7727,3.0,0.9985788151419758,11.0,14.842119447886937,1.47195,5.0,0.0,32.6667,9.0,0.79486645758152,3.0,4.023011654615402,3,False,False,1,3,9,4,11,1,6,0,6,2,Night,3.465992570295932,-13.999953333488888,-21.28568387759446,2
10445,2019,0.135117,7.0,1.0,14.8947,8.0,0.1117962170392276,6.0,0.4667170206084847,1.5696,12.0,2.0,7.2667,14.0,0.6295136213302609,8.0,1.9344216808676717,1,True,False,2,1,0,6,5,4,3,2,0,4,Night,4.500239642709497,-14.999962500093751,-20.749974062532424,0
10716,2019,1.28069,10.0,7.0,28.5294,16.0,1.1995816063135858,8.0,3.0169541910290714,1.42319,10.0,4.0,7.1905,14.0,0.6080776192247871,8.0,2.8004013299942017,3,False,False,3,3,1,4,4,4,1,4,0,2,Night,4.745083564333621,-15.1999696000608,-20.55553271607476,0
9752,2019,3.09931,19.0,13.0,7.05,13.0,1.5279448106884956,16.0,5.984595814719795,0.913546,11.0,5.0,16.2857,12.0,0.8149812370538714,8.0,4.105220388621091,1,False,False,2,1,6,4,7,1,2,3,4,1,Night,3.187312565557659,-16.666638888935186,-21.8999781000219,1
9753,2019,0.128175,3.0,1.0,10.3333,13.0,0.11476431414484979,2.0,0.0921368394047022,0.371163,11.0,7.0,5.7429,17.0,0.20585222076624618,5.0,0.8180191414430743,3,True,False,3,3,1,2,2,9,1,3,0,2,Noon,2.628437148965896,-17.71426040819942,-22.272707024811798,2
9392,2019,1.78193,17.0,5.0,7.5319,14.0,0.6364377252757539,11.0,3.484094142913818,0.265879,5.0,1.0,11.0,14.0,0.2199156545102598,4.0,0.6000677347183233,2,False,False,1,2,7,3,3,5,2,2,6,3,Noon,2.3671889295801525,-17.87497765627793,-22.91664756946036,2
10715,2019,1.16709,15.0,4.0,7.1786,13.0,1.0887911366298804,12.0,4.217848995700479,0.748993,7.0,4.0,21.2667,12.0,0.6226659156382083,5.0,1.1820349246263508,2,False,False,1,2,3,2,7,5,2,4,2,1,After Noon,1.5960013275966052,-17.999980000022223,-23.38459739646354,1
10089,2019,2.39606,16.0,7.0,14.8696,8.0,0.7967745773494241,10.0,3.5920809656381634,1.98292,21.0,5.0,13.0476,8.0,1.8616747371852391,18.0,2.501118533313275,4,False,False,4,4,10,4,8,8,0,7,8+,3,After Noon,1.1891570255160335,-18.6999813000187,-24.857125102053498,1
10092,2019,0.217074,8.0,2.0,21.8696,13.0,0.17755046300590038,7.0,0.6566527038812634,1.3554,12.0,7.0,15.8667,8.0,1.3267711512744427,12.0,4.693684305995703,0,False,False,0,0,2,6,2,6,4,4,2,4,After Noon,0.8153670221567157,-18.54543768596574,-25.333316444455704,0
10093,2019,0.449209,9.0,7.0,4.6341,12.0,0.4269663617014886,7.0,1.0216598249971875,2.89736,17.0,5.0,21.4667,10.0,2.5904742777347565,12.0,8.431980177760119,2,False,False,2,2,1,11+,5,3,4,3,1,6,After Noon,1.2571305310353644,-19.666650277791437,-25.249984218759863,0
10094,2019,0.972649,16.0,3.0,9.6667,13.0,0.4738623779267071,7.0,2.2504503633826984,0.873548,9.0,4.0,14.1364,10.0,0.8590376544743782,8.0,1.495008500292897,4,False,False,1,4,4,4,7,4,6,1,4,2,After Noon,2.3319490427151317,-19.461523491135775,-24.999985294126297,0
9391,2019,1.75552,18.0,8.0,6.878,15.0,1.5630934759974455,14.0,1.6480243578553206,0.164495,8.0,2.0,9.65,11.0,0.1300073582679033,6.0,0.3442047666758299,6,False,True,2,5+,9,2,7,5,2,3,8+,2,After Noon,2.3322850339114662,-20.285699795928718,-24.611097438279202,2
9393,2019,3.09935,16.0,5.0,10.9524,9.0,1.944265669211746,11.0,5.143755445256829,1.75718,12.0,5.0,11.3636,9.0,1.630361344665288,9.0,3.8647421151399617,3,False,False,4,3,10,4,7,3,4,4,7,4,After Noon,4.098810535669327,-20.266653155564562,-24.947355290865637,2
9394,2019,3.02926,13.48485575001998,7.0,7.4839,13.0,1.7898308057337993,19.0,6.708241011947393,0.47235,4.0,4.0,5.92,17.0,0.47235029935836753,4.0,3.191257804632188,4,False,False,1,4,9,1,9,6,8,3,7,1,After Noon,4.347053371369838,-21.312486679695827,-24.7999876000062,2
9395,2019,1.6597,13.0,7.0,7.3333,3.0,1.5212357081472878,10.0,3.8663288056850433,1.06035,9.0,2.0,15.6667,6.0,0.9561096876859663,8.0,0.3290476929396394,2,False,False,0,2,3,2,12+,2,5,3,2,1,After Noon,4.095624380744993,-20.764693667827256,-24.285702721093944,1
9751,2019,1.4381606323040954,13.0,13.0,7.0476,8.0,2.162078570574522,7.0,14.933404177427297,0.477994,12.0,0.0,10.561,19.0,0.2778100389987228,7.0,1.111960459500551,2,False,False,0,2,11+,5,5,5,1,3,6,5,After Noon,4.129374616965651,-20.499988611117438,-23.954534566120653,2
10451,2019,0.804027,15.0,8.0,6.2857,15.0,0.6806145627051586,12.0,1.575893376022577,0.72099,8.0,1.0,13.9286,17.0,0.703003500588238,7.0,3.184397380799056,3,False,False,1,3,5,4,4,1,5,0,4,2,After Noon,4.858321235887706,-20.368410332415614,-24.217380775051836,0
10721,2019,1.09171,12.0,5.0,9.7429,12.597073719752391,0.2700687283650042,8.0,0.7560343220829966,1.86761,20.0,5.0,8.8333,15.0,1.4786605574190617,13.0,8.22791807353497,2,False,False,4,2,5,6,3,4,1,5,4,8+,After Noon,4.628540079109372,-21.049989475005262,-23.74999010417079,0
9390,2019,0.723269,10.0,3.0,23.125,14.0,0.5279773715883496,6.0,1.7718085050582881,2.42749,18.0,12.0,6.0667,10.0,1.531100712716579,14.0,6.879859525710343,0,False,False,0,0,3,7,3,7,3,5,3,6,After Noon,4.160863514989615,-20.52379975057155,-23.719990512003797,0
9757,2019,2.3988,19.0,5.0,7.1026,19.0,2.3659043945372114,16.0,4.669720970094203,0.25727,6.0,3.0,10.3043,9.0,0.2572700097225605,6.0,0.2828494948334988,1,False,False,1,1,7,1,6,7,5,2,4,1,After Noon,4.104032318666578,-20.181809008268633,-23.461529437873292,2
10095,2019,0.289302,3.0,2.0,5.775,10.0,0.27522528171539296,2.0,0.189786285161972,3.12937,11.029794712037702,5.0,9.25,7.0,2.7729000449180625,8.173527295979538,11.99708335101604,3,False,False,2,3,2,8,2,5,1,8,2,3,After Noon,3.053561126999558,-19.913034820419643,-23.51850980795933,0
10448,2019,2.64354,18.0,9.0,13.7895,12.0,1.253841053694487,13.0,5.71466675400734,0.291453,7.0,2.0,22.0,20.0,0.1542041078209876,5.0,0.9579180777072909,3,False,False,1,3,9,1,5,0,4,3,6,1,Night,2.8000162718817605,-19.98320307865507,-23.78570579081936,2
10449,2019,1.58624,12.0,1.0,13.56,16.0,1.1158975735306744,7.0,3.577267087996006,2.2089,16.0,10.0,8.5588,13.0,0.9201997481286527,9.0,3.559105210006236,0,False,False,2,0,2,6,2,3,3,5,1,5,Night,1.6780410012230278,-19.58387511524005,-23.620681510109826,1
10453,2019,0.63802,15.0,6.0,5.1304,18.0,0.6252681473270068,14.0,2.632166400551796,0.0631697,3.0,2.0,6.5455,23.0,0.0140936756506562,1.0,0.08452710043638931,6,False,False,2,5+,3,1,5,5,3,0,3,1,Night,1.702976405620575,-19.44603381766978,-23.833325388891538,1
10454,2019,1.27958,12.0,3.0,19.0,16.0,1.0610742028802633,7.0,3.0838209558278304,0.774989,10.0,2.0,6.9063,16.0,0.46760172024369245,3.0,1.9210613965988166,2,False,False,4,2,8,2,6,8,1,4,7,2,Night,2.5100663717836142,-19.429514052763402,-23.709669771074267,2
10717,2019,2.00153,17.0,8.0,9.9259,11.0,1.1018108017742636,12.0,4.325345538556576,0.763896,9.0,1.0,8.1905,15.0,0.4711344428360464,5.0,4.20557674765587,3,True,False,1,3,6,3,4,3,7,3,5,2,Night,2.9653584249317646,-19.592745635439144,-23.968742509767964,1
9755,2019,0.70752,8.0,6.0,10.8929,16.0,0.6928617488592865,7.0,1.5411201044917109,1.90806,19.0,4.824997960349188,9.55,10.0,1.762365508824587,14.0,4.41340509057045,2,False,False,1,2,2,7,3,7,3,5,1,8+,Night,2.3385829836130143,-19.43437515089658,-23.666659494951666,2
9756,2019,0.783825,14.0,7.0,3.2692,19.0,0.6436330117285255,9.0,2.187098069116472,1.68194,10.0,3.0,8.6154,11.0,1.5899089425802226,7.0,2.6852605789899835,1,False,False,3,1,1,4,6,3,6,1,1,1,Noon,3.2367229528725145,-19.453229306248645,-23.382346064015863,0
10718,2019,1.14807,13.0,14.0,10.6364,12.0,0.2381306178867817,7.0,1.07129741832614,1.56379,12.0,9.0,16.4737,13.0,1.303337156772613,10.0,6.8257580399513245,2,False,False,2,2,6,7,6,1,3,2,4,4,Noon,3.324471620097756,-19.24506068610147,-22.97142200816514,0
9749,2019,1.84055,4.0,3.0,10.2381,17.0,0.589423403143883,2.0,1.015695333480834,0.593519,13.0,3.0,12.1538,12.0,0.3929126374423505,9.0,0.3376979716122151,4,False,False,4,4,4,4,2,9,0,4,2,3,Noon,2.788180700689554,-19.17490256158521,-23.055549151236345,2
9396,2019,2.5042,21.0,8.0,9.1818,6.0,1.2333926633000378,16.0,3.8054647259414183,0.294956,7.0,3.0,9.1842,15.0,0.1635976191610098,5.0,1.1850449517369264,1,False,False,0,1,9,2,3,5,4,3,5,2,After Noon,2.7379720196127897,-19.62414780237195,-22.8378316654509,2
9398,2019,3.25033,19.0,3.0,10.5714,11.0,1.9741905853152284,13.0,10.192776345647868,0.360646,6.0,5.0,9.7391,6.0,0.36064578779041767,6.0,2.3620440810918795,3,False,False,2,3,6,4,4,1,4,1,3,4,After Noon,3.271774888783694,-19.311672958912435,-22.57894142659436,2
10450,2019,0.638616,7.0,3.0,10.2759,14.0,0.5771871963515878,6.0,1.683596452698112,0.995257,12.0,3.0,12.2353,5.0,0.1366383908316492,6.0,0.4695092998445034,1,False,False,1,1,4,2,8,6,3,2,3,1,After Noon,4.004015218466522,-18.93133955446734,-22.41025066403829,1
10088,2019,1.16763,9.0,8.0,6.1905,8.0,1.0800396976992497,8.0,4.8605876974761495,0.683426,8.0,3.0,19.5667,12.0,0.5849041230976579,5.0,2.07008070498705,4,False,False,2,4,4,3,2,3,2,0,2,3,After Noon,4.6089870207011705,-18.599913547794912,-22.224994443751388,2
9758,2019,1.14839,21.0,3.0,13.5,10.0,0.760428879410028,12.0,3.2241914467886095,1.26303,6.0,1.0,11.0,18.0,0.4224423337727783,3.0,0.19649662170559162,3,False,True,1,5+,6,2,4,2,5,2,4,1,After Noon,4.849834568798543,-18.4755915936172,-22.146336061869253,2
10446,2019,2.42942,26.0,8.0,9.95,11.0,2.1411519646644583,19.0,9.040590032935134,0.3864,8.0,6.0,15.8182,5.0,0.3645541593432425,7.0,1.2141053825616845,1,False,True,0,1,8,2,10,1,9+,4,6,1,After Noon,5.6970144912600515,-18.43676024610921,-21.642851989797144,2
9389,2019,1.33567,9.0,5.0,13.6,12.0,1.3356732763350019,9.0,6.721071526408196,2.65691,17.0,1.0,10.7778,12.0,2.598703391849995,14.0,6.084444250911472,4,False,False,0,4,4,5,6,3,0,4,1,3,After Noon,5.404020337760448,-18.27171515391284,-21.76743679827051,2
10090,2019,2.858,17.0,7.0,7.2857,10.0,1.7869648495689023,14.0,7.601702146232124,0.909603,17.0,4.0,9.1071,12.0,0.4501667711883779,12.0,1.4215568508952854,2,False,False,0,2,6,3,4,12+,1,9+,2,3,After Noon,3.837793140485883,-18.28992227051324,-21.54544964876144,2
10720,2019,1.4381606323040954,26.0,16.0,19.0,9.0,2.663333095610143,21.0,13.305926583707334,0.580412,14.0,7.0,19.625,6.0,0.4772655512206251,11.0,1.4261033190414312,0,False,False,1,0,11+,3,6,4,5,5,7,3,After Noon,3.3894990045577282,-18.234070521440174,-21.488884113581307,2
9754,2019,0.460518,10.0,4.0,6.0741,14.0,0.2845346778631209,5.0,0.3349715881049631,2.82001,8.0,7.0,4.8889,17.0,2.7719372343271966,7.0,3.6565329879522293,4,False,False,5+,3,2,5,5,3,3,0,2,2,After Noon,2.981585343368351,-18.157068860691993,-21.434777948961315,0
9750,2019,2.17916,17.0,10.0,11.7632,14.0,1.74601785838604,14.0,7.317337535321714,0.440221,10.0,3.0,8.25,6.0,0.3647662550210951,7.0,1.6051446944475163,2,False,False,1,2,9,4,6,1,8,1,7,3,Night,3.2105265157297262,-18.31620675715546,-21.70212304210148,2
10452,2019,1.4381606323040954,23.0,15.0,4.5862,13.0,0.9985788151419758,21.0,18.25015342235565,1.89123,13.0,2.0,10.9412,15.0,1.0077439099550245,10.0,0.880894703790546,2,True,False,5+,2,9,7,10,7,7,6,5,3,Night,3.6954874323680995,-18.39992931182862,-21.437495533855095,2
10091,2019,2.42046,21.0,9.0,3.3939,10.0,1.4660487240180375,14.0,4.9949942231178275,1.03525,11.0,5.0,11.9091,15.0,1.0352486781775945,11.0,1.820038110017776,4,False,False,3,4,3,7,12+,6,6,1,3,6,Night,4.568080276064576,-18.324375343911086,-21.28570994169185,0
9397,2019,2.48209,25.0,14.0,3.3611,4.0,1.738618338480591,21.0,3.151561304926872,0.638236,7.0,3.0,33.7,10.0,0.4869788773357866,5.0,1.8395329564809788,3,False,False,0,3,7,4,12+,8,8,1,4,2,Night,4.9453936954960245,-18.143410701861857,-21.25999574800085,2
10100,2019,1.45773,14.0,7.0,12.6818,11.0,1.1328046992421146,7.0,6.695053815841679,3.03938,15.0,10.0,12.5833,11.0,1.7460361793637276,13.0,4.427963990718124,2,False,False,2,2,5,7,3,5,5,4,2,5,Night,4.9333297863602645,-17.885040316369132,-21.4509761860831,1
10462,2019,2.4154,16.0,3.0,7.4333,15.0,1.8191100023686881,10.0,1.38712009973824,1.97133,13.0,3.0,7.95,14.0,1.915400415658951,11.0,5.06190028414131,3,False,False,4,3,6,4,8,9,4,3,4,1,Night,4.152506472170353,-17.84576865129304,-21.230765147929777,0
9405,2019,0.591716,11.0,5.0,8.1786,13.0,0.4393851179629571,7.0,1.8073970507830381,1.42581,19.0,10.0,7.5217,16.0,0.8775152042508118,13.0,2.7694338075816627,2,False,False,1,2,6,4,6,7,4,7,5,4,Night,3.3588382953777915,-17.930548865597217,-21.113203563546495,2
9766,2019,2.56307,13.0,10.0,6.963,15.0,2.532213665544986,12.0,5.981479085981842,0.86626,6.0,0.0,16.2667,11.0,0.4771084804087875,4.0,2.442635672166942,1,False,False,1,1,4,1,8,4,3,4,3,1,Night,2.7859220514073963,-18.031937868007475,-21.018514626200993,2
9760,2019,3.07099,15.0,10.0,6.7059,15.0,2.124086242169142,10.0,4.672634005546566,0.60028,11.0,2.0,6.3529,16.0,0.5337816104292871,10.0,2.2285275869071466,2,False,False,3,2,10,3,3,6,3,2,7,3,Noon,2.324991106428206,-17.87444892108359,-21.109087071075077,2
9401,2019,1.78712,23.0,8.0,6.1739,8.0,1.259002681821584,18.0,6.653328821063045,2.17159,12.0,5.0,17.0556,9.0,1.9091316685080537,9.0,4.825636476278309,1,False,False,1,1,8,3,8,7,6,3,8+,2,Noon,3.3170797040686013,-17.8384018333795,-20.928567691327196,0
10726,2019,1.24352,14.0,7.0,15.9375,9.0,1.098939530551433,10.0,4.276379913091659,1.6913,17.0,9.0,9.1429,12.0,1.6337026311084624,16.0,3.9743626927956948,4,False,False,1,4,4,3,7,5,2,6,2,3,After Noon,3.4516151642426847,-17.860318775784236,-20.807013893506333,2
