gameID,leagueID,season,date,homeTeamID,awayTeamID,homeGoals,awayGoals,homeGoalsHalfTime,awayGoalsHalfTime,home_season,home_date,home_location,home_goals,home_xGoals,home_shots,home_shotsOnTarget,home_deep,home_ppda,home_fouls,home_corners,home_yellowCards,home_redCards,home_result,away_season,away_date,away_location,away_goals,away_xGoals,away_shots,away_shotsOnTarget,away_deep,away_ppda,away_fouls,away_corners,away_yellowCards,away_redCards,away_result,gameresult
7968,4,2017,2017-10-22 11:00:00,154,144,4,0,0,0,2017,2017-10-22 11:00:00,h,4,2.72022,25,9,12,8.0588,14,9,1.0,0,W,2017,2017-10-22 11:00:00,a,0,0.823505,16,5,6,15.4211,9,6,5.0,0,L,H
7969,4,2017,2017-10-28 12:00:00,158,146,1,2,0,1,2017,2017-10-28 12:00:00,h,1,0.629433,16,6,5,6.5946,19,6,5.0,0,L,2017,2017-10-28 12:00:00,a,2,1.06744,7,2,2,5.2,18,4,1.0,0,W,A
7970,4,2017,2017-10-30 20:00:00,141,153,1,0,0,0,2017,2017-10-30 20:00:00,h,1,0.731922,10,4,6,10.4516,10,5,2.0,0,W,2017,2017-10-30 20:00:00,a,0,0.378493,9,4,3,8.2609,17,3,5.0,0,L,H
7971,4,2017,2017-10-29 11:00:00,142,140,2,1,0,1,2017,2017-10-29 11:00:00,h,2,1.95098,10,5,6,8.6667,19,8,3.0,0,W,2017,2017-10-29 11:00:00,a,1,1.14607,15,4,4,11.3846,16,7,2.0,0,L,H
7972,4,2017,2017-10-29 17:30:00,156,151,2,2,0,2,2017,2017-10-29 17:30:00,h,2,1.41711,16,6,6,5.0417,8,6,1.0,0,D,2017,2017-10-29 17:30:00,a,2,0.90967,3,2,1,18.1875,16,2,3.0,0,D,D
7973,4,2017,2017-10-29 15:15:00,223,150,2,1,0,1,2017,2017-10-29 15:15:00,h,2,2.26046,15,4,4,7.4762,21,2,2.0,0,W,2017,2017-10-29 15:15:00,a,1,1.58248,15,6,16,7.36,11,7,1.0,0,L,H
7974,4,2017,2017-10-30 20:00:00,144,139,1,3,1,1,2017,2017-10-30 20:00:00,h,1,0.546481,13,5,5,10.8824,11,8,1.0,0,L,2017,2017-10-30 20:00:00,a,3,1.90215,15,5,1,11.7059,15,5,1.0,0,W,A
7975,4,2017,2017-10-28 17:30:00,143,154,1,1,0,0,2017,2017-10-28 17:30:00,h,1,1.49933,18,6,8,8.1176,13,11,0.0,0,D,2017,2017-10-28 17:30:00,a,1,0.678299,12,4,6,7.0667,20,6,4.0,0,D,D
7976,4,2017,2017-10-29 19:45:00,137,152,2,1,1,0,2017,2017-10-29 19:45:00,h,2,2.03731,15,4,6,13.069,20,4,2.0,0,W,2017,2017-10-29 19:45:00,a,1,1.07069,10,2,2,7.0,12,1,3.0,0,L,H
7977,4,2017,2017-10-28 19:45:00,147,148,0,2,0,1,2017,2017-10-28 19:45:00,h,0,0.880742,17,5,1,7.8158,15,6,1.0,0,L,2017,2017-10-28 19:45:00,a,2,2.49124,17,5,13,8.55,12,4,4.0,0,W,A
7978,4,2017,2017-10-28 21:30:00,138,159,2,1,1,0,2017,2017-10-28 21:30:00,h,2,1.73468,9,5,8,5.1538,16,5,0.0,0,W,2017,2017-10-28 21:30:00,a,1,1.02702,10,1,3,13.0,19,6,3.0,0,L,H
7979,4,2017,2017-11-04 17:30:00,158,141,1,0,1,0,2017,2017-11-04 17:30:00,h,1,1.01634,17,6,3,9.5,29,3,7.0,0,W,2017,2017-11-04 17:30:00,a,0,0.684307,9,3,7,7.4737,9,8,2.0,1,L,H
7980,4,2017,2017-11-03 20:00:00,153,142,2,2,0,2,2017,2017-11-03 20:00:00,h,2,0.83579,15,4,5,6.1176,10,4,2.0,0,D,2017,2017-11-03 20:00:00,a,2,0.828956,9,2,3,13.5172,14,6,6.0,0,D,D
7981,4,2017,2017-11-05 17:30:00,140,156,3,1,2,0,2017,2017-11-05 17:30:00,h,3,2.41358,10,6,3,9.5455,10,3,0.0,0,W,2017,2017-11-05 17:30:00,a,1,0.275872,9,5,2,8.0294,17,6,3.0,0,L,H
7982,4,2017,2017-11-05 11:00:00,151,223,1,2,0,0,2017,2017-11-05 11:00:00,h,1,0.648662,7,4,6,14.0,10,7,3.0,0,L,2017,2017-11-05 11:00:00,a,2,1.61579,10,5,4,12.8889,16,2,4.0,0,W,A
7983,4,2017,2017-11-05 19:45:00,150,144,3,0,1,0,2017,2017-11-05 19:45:00,h,3,2.53038,27,9,6,8.3333,9,9,2.0,0,W,2017,2017-11-05 19:45:00,a,0,0.127029,2,1,2,21.7143,9,2,1.0,0,L,H
7984,4,2017,2017-11-04 15:15:00,139,143,0,1,0,0,2017,2017-11-04 15:15:00,h,0,0.420272,14,1,3,10.45,17,4,4.0,0,L,2017,2017-11-04 15:15:00,a,1,0.493918,11,3,3,8.28,10,4,2.0,0,W,A
7985,4,2017,2017-11-05 17:30:00,154,137,2,0,0,0,2017,2017-11-05 17:30:00,h,2,1.19462,14,3,6,5.7143,18,6,2.0,0,W,2017,2017-11-05 17:30:00,a,0,0.594488,10,2,4,10.68,12,4,4.0,0,L,H
7986,4,2017,2017-11-05 15:15:00,152,147,3,1,3,1,2017,2017-11-05 15:15:00,h,3,1.22047,11,5,2,10.1905,13,3,2.0,0,W,2017,2017-11-05 15:15:00,a,1,1.26285,14,5,6,6.7838,17,6,3.0,0,L,H
7987,4,2017,2017-11-05 03:45:00,148,138,2,1,1,0,2017,2017-11-05 03:45:00,h,2,1.95413,18,6,14,12.6538,10,3,1.0,0,W,2017,2017-11-05 03:45:00,a,1,0.354156,8,3,5,12.72,12,3,0.0,0,L,H
7988,4,2017,2017-11-04 12:00:00,146,159,3,0,1,0,2017,2017-11-04 12:00:00,h,3,2.31415,13,7,3,8.4444,11,4,1.0,0,W,2017,2017-11-04 12:00:00,a,0,1.32036,13,6,6,11.7879,13,7,2.0,0,L,H
7989,4,2017,2017-11-19 15:15:00,141,146,0,2,0,0,2017,2017-11-19 15:15:00,h,0,1.14765,13,4,8,8.1053,11,3,0.0,0,L,2017,2017-11-19 15:15:00,a,2,1.27213,9,4,0,7.4063,17,4,4.0,0,W,A
7990,4,2017,2017-11-18 12:00:00,142,158,4,1,2,0,2017,2017-11-18 12:00:00,h,4,4.07057,13,8,6,10.5909,18,4,3.0,0,W,2017,2017-11-18 12:00:00,a,1,0.613023,11,5,1,5.7241,14,5,3.0,0,L,H
7991,4,2017,2017-11-20 20:00:00,156,153,5,0,2,0,2017,2017-11-20 20:00:00,h,5,2.62321,17,7,5,11.2813,10,5,2.0,0,W,2017,2017-11-20 20:00:00,a,0,0.689499,4,0,1,21.0,9,2,2.0,1,L,H
7992,4,2017,2017-11-17 20:00:00,223,140,1,1,0,1,2017,2017-11-17 20:00:00,h,1,1.12751,14,4,4,5.2632,28,3,4.0,0,D,2017,2017-11-17 20:00:00,a,1,1.34745,14,5,6,10.7619,10,6,2.0,0,D,D
7993,4,2017,2017-11-19 17:30:00,144,151,0,2,0,0,2017,2017-11-19 17:30:00,h,0,0.935842,10,5,10,7.68,9,3,1.0,0,L,2017,2017-11-19 17:30:00,a,2,1.0123,11,6,1,8.1053,22,5,4.0,0,W,A
7994,4,2017,2017-11-18 19:45:00,143,150,0,0,0,0,2017,2017-11-18 19:45:00,h,0,0.745518,7,1,3,10.9143,21,7,6.0,0,D,2017,2017-11-18 19:45:00,a,0,1.41229,14,3,16,7.7273,6,9,2.0,0,D,D
7995,4,2017,2017-11-19 11:00:00,137,139,3,2,1,1,2017,2017-11-19 11:00:00,h,3,1.7392,14,5,4,8.4839,16,5,4.0,0,W,2017,2017-11-19 11:00:00,a,2,1.29498,12,4,5,8.48,15,4,5.0,0,L,H
7996,4,2017,2017-11-19 19:45:00,147,154,1,1,0,1,2017,2017-11-19 19:45:00,h,1,1.01556,15,3,4,11.2609,10,9,1.0,0,D,2017,2017-11-19 19:45:00,a,1,1.41304,7,4,6,6.7727,16,7,3.0,0,D,D
7997,4,2017,2017-11-18 17:30:00,138,152,2,1,1,1,2017,2017-11-18 17:30:00,h,2,1.48193,12,5,14,7.65,20,1,3.0,0,W,2017,2017-11-18 17:30:00,a,1,2.34863,11,5,7,12.8261,17,2,2.0,0,L,H
7998,4,2017,2017-11-18 15:15:00,159,148,0,3,0,1,2017,2017-11-18 15:15:00,h,0,1.3156,18,7,5,9.8718,25,6,1.0,0,L,2017,2017-11-18 15:15:00,a,3,2.59365,11,7,10,5.9048,10,3,2.0,0,W,A
7999,4,2017,2017-11-27 20:00:00,141,142,1,0,0,0,2017,2017-11-27 20:00:00,h,1,1.26709,10,5,3,6.7692,12,6,3.0,0,W,2017,2017-11-27 20:00:00,a,0,0.836933,7,4,5,7.8148,18,4,6.0,0,L,H
8000,4,2017,2017-11-25 12:00:00,158,156,1,2,0,1,2017,2017-11-25 12:00:00,h,1,0.401289,6,2,3,8.8636,18,2,7.0,1,L,2017,2017-11-25 12:00:00,a,2,1.08957,11,6,4,4.0,19,5,3.0,1,W,A
8001,4,2017,2017-11-25 17:30:00,153,223,2,2,0,1,2017,2017-11-25 17:30:00,h,2,1.20945,12,6,4,9.6842,9,3,2.0,0,D,2017,2017-11-25 17:30:00,a,2,1.43823,13,7,5,9.3333,16,5,1.0,0,D,D
8002,4,2017,2017-11-26 15:15:00,140,144,2,2,1,1,2017,2017-11-26 15:15:00,h,2,2.02953,16,3,11,7.0698,22,11,4.0,1,D,2017,2017-11-26 15:15:00,a,2,2.05048,8,7,5,10.75,14,3,3.0,0,D,D
8003,4,2017,2017-11-25 19:45:00,151,143,0,5,0,2,2017,2017-11-25 19:45:00,h,0,1.15009,17,2,4,13.3704,11,2,2.0,0,L,2017,2017-11-25 19:45:00,a,5,2.88458,16,11,9,11.2083,14,3,1.0,0,W,A
8004,4,2017,2017-11-25 15:15:00,150,137,3,2,2,1,2017,2017-11-25 15:15:00,h,3,3.0172,16,9,8,7.3571,15,6,1.0,0,W,2017,2017-11-25 15:15:00,a,2,0.540736,9,3,5,13.1364,13,0,2.0,0,L,H
8005,4,2017,2017-11-26 11:00:00,139,147,2,2,1,1,2017,2017-11-26 11:00:00,h,2,1.95643,14,4,8,10.3,11,5,4.0,0,D,2017,2017-11-26 11:00:00,a,2,1.59171,10,3,9,7.129,14,2,1.0,0,D,D
8006,4,2017,2017-11-26 17:30:00,154,138,2,3,1,0,2017,2017-11-26 17:30:00,h,2,2.07496,19,4,8,11.2963,9,6,4.0,1,L,2017,2017-11-26 17:30:00,a,3,1.8245,15,4,10,8.8966,17,6,3.0,0,W,A
8007,4,2017,2017-11-24 20:00:00,152,159,1,0,1,0,2017,2017-11-24 20:00:00,h,1,1.34321,14,7,9,10.4737,13,3,2.0,0,W,2017,2017-11-24 20:00:00,a,0,0.907445,9,2,3,14.7143,16,4,3.0,0,L,H
8008,4,2017,2017-11-26 19:45:00,146,148,1,1,0,0,2017,2017-11-26 19:45:00,h,1,1.30897,8,1,5,12.2333,12,3,4.0,0,D,2017,2017-11-26 19:45:00,a,1,0.904581,12,8,12,4.5143,11,9,0.0,0,D,D
8009,4,2017,2017-12-03 15:15:00,142,146,1,0,0,0,2017,2017-12-03 15:15:00,h,1,0.910193,11,3,4,8.64,18,5,8.0,1,W,2017,2017-12-03 15:15:00,a,0,0.615671,13,6,3,3.5789,11,12,4.0,0,L,H
8010,4,2017,2017-12-03 17:30:00,156,141,3,1,2,0,2017,2017-12-03 17:30:00,h,3,1.70062,10,5,2,4.2571,13,3,3.0,0,W,2017,2017-12-03 17:30:00,a,1,0.266091,6,4,1,9.8,16,2,3.0,0,L,H
8011,4,2017,2017-12-04 20:00:00,223,158,2,3,0,0,2017,2017-12-04 20:00:00,h,2,0.421084,11,3,4,8.72,8,6,1.0,0,L,2017,2017-12-04 20:00:00,a,3,1.71192,9,4,3,13.8182,13,5,2.0,0,W,A
8012,4,2017,2017-12-03 19:45:00,144,153,1,0,1,0,2017,2017-12-03 19:45:00,h,1,2.48469,21,7,17,8.4375,12,6,1.0,0,W,2017,2017-12-03 19:45:00,a,0,0.35231,8,2,3,12.5556,21,4,7.0,1,L,H
8013,4,2017,2017-12-02 15:15:00,143,140,2,1,0,1,2017,2017-12-02 15:15:00,h,2,3.06079,16,10,10,5.5,12,5,1.0,0,W,2017,2017-12-02 15:15:00,a,1,1.81521,10,2,8,12.4211,10,6,2.0,0,L,H
8014,4,2017,2017-12-01 20:00:00,137,151,0,0,0,0,2017,2017-12-01 20:00:00,h,0,0.863467,18,2,9,4.9615,12,7,1.0,0,D,2017,2017-12-01 20:00:00,a,0,0.444647,3,3,2,15.8333,15,2,3.0,0,D,D
8015,4,2017,2017-12-02 19:45:00,147,150,0,0,0,0,2017,2017-12-02 19:45:00,h,0,1.34381,11,4,4,11.0625,20,3,2.0,0,D,2017,2017-12-02 19:45:00,a,0,1.88247,19,4,9,7.4783,13,5,5.0,1,D,D
8016,4,2017,2017-12-02 17:30:00,138,139,2,0,1,0,2017,2017-12-02 17:30:00,h,2,1.53443,10,6,14,10.1364,12,6,1.0,0,W,2017,2017-12-02 17:30:00,a,0,0.658203,12,3,6,12.037,16,7,3.0,0,L,H
8017,4,2017,2017-12-03 11:00:00,159,154,3,1,0,0,2017,2017-12-03 11:00:00,h,3,1.22856,12,5,6,16.2941,11,5,2.0,0,W,2017,2017-12-03 11:00:00,a,1,0.948796,12,4,5,6.6111,17,6,4.0,0,L,H
8018,4,2017,2017-12-02 12:00:00,148,152,2,2,1,1,2017,2017-12-02 12:00:00,h,2,3.8047,21,7,26,8.1935,11,4,3.0,0,D,2017,2017-12-02 12:00:00,a,2,1.54959,10,5,5,18.2,12,1,6.0,0,D,D
8019,4,2017,2017-12-09 12:00:00,142,156,0,0,0,0,2017,2017-12-09 12:00:00,h,0,0.267913,6,3,0,9.0,14,9,1.0,0,D,2017,2017-12-09 12:00:00,a,0,0.906043,7,1,5,5.2692,13,7,4.0,0,D,D
8020,4,2017,2017-12-11 20:00:00,141,223,0,1,0,1,2017,2017-12-11 20:00:00,h,0,0.348241,8,3,4,10.4,9,8,1.0,0,L,2017,2017-12-11 20:00:00,a,1,1.5012,12,5,1,9.913,17,6,3.0,0,W,A
8021,4,2017,2017-12-08 20:00:00,158,144,2,0,1,0,2017,2017-12-08 20:00:00,h,2,3.731,22,9,4,10.2162,23,8,2.0,0,W,2017,2017-12-08 20:00:00,a,0,0.279196,6,1,6,6.3333,12,3,0.0,0,L,H
8022,4,2017,2017-12-10 15:15:00,153,143,0,1,0,1,2017,2017-12-10 15:15:00,h,0,0.27905,9,4,4,3.5667,15,3,4.0,0,L,2017,2017-12-10 15:15:00,a,1,0.789744,4,2,4,14.75,19,2,3.0,0,W,A
8023,4,2017,2017-12-10 11:00:00,140,137,0,2,0,1,2017,2017-12-10 11:00:00,h,0,1.71766,18,2,20,6.1429,10,5,1.0,0,L,2017,2017-12-10 11:00:00,a,2,1.85567,9,5,1,12.2609,12,0,1.0,0,W,A
8024,4,2017,2017-12-10 17:30:00,151,147,1,2,0,1,2017,2017-12-10 17:30:00,h,1,1.1149,12,3,3,7.0476,11,8,3.0,0,L,2017,2017-12-10 17:30:00,a,2,1.98411,14,3,8,9.96,13,6,3.0,0,W,A
8025,4,2017,2017-12-09 15:15:00,150,138,5,0,5,0,2017,2017-12-09 15:15:00,h,5,3.5353,21,8,17,13.7895,12,9,0.0,0,W,2017,2017-12-09 15:15:00,a,0,0.381749,10,3,8,17.4211,11,3,2.0,0,L,H
8026,4,2017,2017-12-09 17:30:00,139,159,1,0,1,0,2017,2017-12-09 17:30:00,h,1,0.916437,16,4,7,6.6129,16,6,4.0,0,W,2017,2017-12-09 17:30:00,a,0,0.118966,3,0,1,10.3478,21,1,4.0,0,L,H
8027,4,2017,2017-12-10 19:45:00,154,148,0,2,0,0,2017,2017-12-10 19:45:00,h,0,0.677295,9,5,2,13.8276,18,2,2.0,1,L,2017,2017-12-10 19:45:00,a,2,3.67543,16,6,21,7.1724,13,4,1.0,0,W,A
8028,4,2017,2017-12-09 19:45:00,146,152,2,1,1,0,2017,2017-12-09 19:45:00,h,2,1.36901,13,7,7,10.7778,16,10,2.0,0,W,2017,2017-12-09 19:45:00,a,1,1.12881,13,5,3,6.0,12,2,5.0,0,L,H
8029,4,2017,2017-12-18 20:00:00,137,153,0,2,0,1,2017,2017-12-18 20:00:00,h,0,1.07205,18,2,4,10.0,15,3,2.0,1,L,2017,2017-12-18 20:00:00,a,2,1.97464,10,4,3,7.32,15,4,2.0,0,W,A
8030,4,2017,2017-12-17 15:15:00,152,154,0,1,0,1,2017,2017-12-17 15:15:00,h,0,0.882659,10,3,8,8.1481,11,2,1.0,0,L,2017,2017-12-17 15:15:00,a,1,0.692275,8,5,5,14.6667,19,2,3.0,0,W,A
8031,4,2017,2017-12-16 17:30:00,156,146,2,1,0,0,2017,2017-12-16 17:30:00,h,2,0.808252,14,3,1,6.5517,13,5,1.0,0,W,2017,2017-12-16 17:30:00,a,1,1.09896,7,3,3,9.1111,13,6,4.0,0,L,H
8032,4,2017,2017-12-17 11:00:00,223,142,1,0,1,0,2017,2017-12-17 11:00:00,h,1,0.372216,9,2,0,6.45,20,1,2.0,0,W,2017,2017-12-17 11:00:00,a,0,0.263352,7,0,7,6.5,25,7,6.0,0,L,H
8033,4,2017,2017-12-17 17:30:00,144,141,2,2,0,2,2017,2017-12-17 17:30:00,h,2,1.47394,14,5,4,12.7895,6,9,3.0,0,D,2017,2017-12-17 17:30:00,a,2,2.13177,8,3,7,9.925,25,2,3.0,0,D,D
8034,4,2017,2017-12-16 19:45:00,143,158,1,0,0,0,2017,2017-12-16 19:45:00,h,1,1.04076,10,4,5,4.5152,14,4,3.0,0,W,2017,2017-12-16 19:45:00,a,0,0.566869,11,0,2,12.25,16,4,4.0,0,L,H
8035,4,2017,2017-12-16 15:15:00,147,140,0,0,0,0,2017,2017-12-16 15:15:00,h,0,0.880943,7,2,2,9.9,14,6,3.0,0,D,2017,2017-12-16 15:15:00,a,0,0.474349,10,2,3,9.3889,9,6,0.0,0,D,D
8036,4,2017,2017-12-15 20:00:00,138,151,0,0,0,0,2017,2017-12-15 20:00:00,h,0,2.43666,16,6,13,5.0714,22,8,2.0,0,D,2017,2017-12-15 20:00:00,a,0,1.11964,10,2,7,9.963,14,5,3.0,0,D,D
8037,4,2017,2018-02-21 17:45:00,159,150,1,3,1,2,2017,2018-02-21 17:45:00,h,1,1.18808,7,3,4,10.9444,18,6,3.0,0,L,2017,2018-02-21 17:45:00,a,3,1.95404,13,7,8,9.28,7,5,1.0,0,W,A
8038,4,2017,2017-12-17 19:45:00,148,139,4,0,2,0,2017,2017-12-17 19:45:00,h,4,6.46701,23,11,19,6.4118,12,6,0.0,0,W,2017,2017-12-17 19:45:00,a,0,0.276894,10,3,5,23.5263,10,3,1.0,0,L,H
8039,4,2017,2017-12-21 18:30:00,156,223,4,1,2,1,2017,2017-12-21 18:30:00,h,4,2.47814,16,6,1,7.3704,14,3,1.0,0,W,2017,2017-12-21 18:30:00,a,1,0.343595,6,1,1,5.0,18,2,2.0,0,L,H
8040,4,2017,2017-12-20 18:30:00,142,144,2,0,2,0,2017,2017-12-20 18:30:00,h,2,2.9282,13,7,5,8.3488,23,3,3.0,0,W,2017,2017-12-20 18:30:00,a,0,1.89353,17,6,8,5.9524,11,1,1.0,0,L,H
8041,4,2017,2017-12-22 20:30:00,141,143,1,0,0,0,2017,2017-12-22 20:30:00,h,1,0.932545,8,4,6,11.3333,18,2,2.0,0,W,2017,2017-12-22 20:30:00,a,0,0.798417,9,1,6,7.4,22,3,5.0,0,L,H
8042,4,2017,2017-12-21 20:30:00,158,137,1,0,0,0,2017,2017-12-21 20:30:00,h,1,2.132,13,5,4,8.6786,14,4,3.0,0,W,2017,2017-12-21 20:30:00,a,0,0.299907,10,3,3,5.2121,18,4,4.0,0,L,H
8043,4,2017,2017-12-22 18:30:00,153,147,0,2,0,1,2017,2017-12-22 18:30:00,h,0,1.26749,16,6,4,17.3333,7,6,1.0,1,L,2017,2017-12-22 18:30:00,a,2,3.01564,19,7,10,16.3333,6,9,2.0,0,W,A
8044,4,2017,2017-12-20 20:30:00,140,138,3,1,1,1,2017,2017-12-20 20:30:00,h,3,1.86402,14,5,8,9.6207,9,4,1.0,0,W,2017,2017-12-20 20:30:00,a,1,0.304282,9,4,6,8.3636,18,5,5.0,0,L,H
8045,4,2017,2017-12-19 20:30:00,151,159,0,0,0,0,2017,2017-12-19 20:30:00,h,0,0.841442,10,3,2,4.6333,21,6,6.0,1,D,2017,2017-12-19 20:30:00,a,0,0.282363,10,2,3,4.4571,17,5,6.0,1,D,D
8046,4,2017,2017-12-23 12:00:00,150,148,0,3,0,0,2017,2017-12-23 12:00:00,h,0,1.30012,14,5,7,12.3333,14,7,2.0,1,L,2017,2017-12-23 12:00:00,a,3,3.70518,18,11,13,13.7,10,7,2.0,0,W,A
8047,4,2017,2017-12-23 17:30:00,139,152,1,3,0,2,2017,2017-12-23 17:30:00,h,1,1.79279,15,4,15,7.1333,20,3,2.0,0,L,2017,2017-12-23 17:30:00,a,3,1.56341,7,3,2,10.3913,16,1,2.0,0,W,A
8048,4,2017,2017-12-23 15:15:00,146,154,0,1,0,1,2017,2017-12-23 15:15:00,h,0,2.07887,22,3,12,11.619,11,14,7.0,1,L,2017,2017-12-23 15:15:00,a,1,1.11044,9,2,3,8.0333,21,1,5.0,1,W,A
8049,4,2017,2018-01-06 17:30:00,144,156,1,2,1,0,2017,2018-01-06 17:30:00,h,1,0.909208,4,2,4,8.0588,13,4,3.0,0,L,2017,2018-01-06 17:30:00,a,2,1.69025,14,5,4,5.8462,17,3,3.0,0,W,A
8050,4,2017,2018-01-06 12:00:00,143,142,2,0,1,0,2017,2018-01-06 12:00:00,h,2,1.45814,9,5,5,6.8929,11,5,7.0,1,W,2017,2018-01-06 12:00:00,a,0,0.977635,10,5,5,9.7436,16,0,3.0,0,L,H
8051,4,2017,2018-01-08 20:00:00,137,141,0,1,0,1,2017,2018-01-08 20:00:00,h,0,1.10377,17,2,6,5.5185,18,6,2.0,0,L,2017,2018-01-08 20:00:00,a,1,0.300209,6,3,3,16.4286,11,5,3.0,0,W,A
8052,4,2017,2018-01-07 17:30:00,147,158,2,0,1,0,2017,2018-01-07 17:30:00,h,2,2.55044,14,8,9,4.3824,23,4,2.0,0,W,2017,2018-01-07 17:30:00,a,0,0.232281,8,1,1,12.4211,20,1,4.0,0,L,H
8053,4,2017,2018-01-06 19:45:00,138,153,3,5,2,2,2017,2018-01-06 19:45:00,h,3,1.29186,14,3,9,10.2,16,12,3.0,0,L,2017,2018-01-06 19:45:00,a,5,1.6433,9,5,5,7.5909,18,0,6.0,0,W,A
8054,4,2017,2018-01-07 11:00:00,159,140,1,0,0,0,2017,2018-01-07 11:00:00,h,1,0.975475,8,4,3,23.1667,14,5,0.0,0,W,2017,2018-01-07 11:00:00,a,0,0.711808,9,5,3,7.5789,11,6,1.0,0,L,H
8055,4,2017,2018-01-07 15:15:00,148,151,3,0,2,0,2017,2018-01-07 15:15:00,h,3,2.11533,16,8,19,6.4348,10,3,0.0,0,W,2017,2018-01-07 15:15:00,a,0,0.675841,9,2,3,18.3913,22,6,4.0,0,L,H
8056,4,2017,2018-01-07 19:45:00,152,150,2,2,1,2,2017,2018-01-07 19:45:00,h,2,2.01847,10,5,9,11.8095,10,3,2.0,0,D,2017,2018-01-07 19:45:00,a,2,1.95926,19,8,12,9.2963,15,7,2.0,0,D,D
8057,4,2017,2018-01-07 17:30:00,154,139,1,1,1,0,2017,2018-01-07 17:30:00,h,1,1.33873,11,5,7,5.0488,19,7,4.0,0,D,2017,2018-01-07 17:30:00,a,1,1.81782,13,3,3,14.8095,12,5,3.0,0,D,D
8058,4,2017,2018-01-06 15:15:00,146,223,2,1,1,1,2017,2018-01-06 15:15:00,h,2,1.59323,17,7,11,5.8621,16,9,5.0,0,W,2017,2018-01-06 15:15:00,a,1,1.67431,11,5,2,10.0476,14,7,5.0,0,L,H
8059,4,2017,2018-01-14 11:00:00,151,152,0,1,0,1,2017,2018-01-14 11:00:00,h,0,1.87325,15,5,8,12.6061,19,6,4.0,0,L,2017,2018-01-14 11:00:00,a,1,0.294559,3,2,1,11.0667,7,2,3.0,0,W,A
8060,4,2017,2018-01-13 15:15:00,150,154,0,1,0,0,2017,2018-01-13 15:15:00,h,0,2.3468,28,7,19,9.6207,11,11,2.0,0,L,2017,2018-01-13 15:15:00,a,1,0.858724,10,4,6,16.0,12,0,1.0,0,W,A
8061,4,2017,2018-01-13 19:45:00,139,146,1,2,0,1,2017,2018-01-13 19:45:00,h,1,1.78725,12,2,9,9.6667,13,8,2.0,0,L,2017,2018-01-13 19:45:00,a,2,0.608761,12,5,3,13.6,8,10,1.0,0,W,A
8062,4,2017,2018-01-14 17:30:00,141,147,1,1,1,1,2017,2018-01-14 17:30:00,h,1,0.540004,11,3,3,16.6471,14,4,2.0,0,D,2017,2018-01-14 17:30:00,a,1,1.22268,8,3,5,12.1875,16,2,4.0,0,D,D
8063,4,2017,2018-01-14 15:15:00,158,138,1,0,0,0,2017,2018-01-14 15:15:00,h,1,0.607306,12,3,3,10.7778,18,5,5.0,1,W,2017,2018-01-14 15:15:00,a,0,0.799343,14,1,13,4.6667,12,4,2.0,0,L,H
8064,4,2017,2018-01-15 20:00:00,153,159,3,2,2,1,2017,2018-01-15 20:00:00,h,3,2.00661,16,9,10,4.5,12,1,2.0,0,W,2017,2018-01-15 20:00:00,a,2,1.76719,10,6,4,18.72,15,1,3.0,0,L,H
8065,4,2017,2018-01-14 19:45:00,140,148,2,4,2,1,2017,2018-01-14 19:45:00,h,2,0.781446,15,6,6,9.0588,15,7,2.0,0,L,2017,2018-01-14 19:45:00,a,4,1.25295,11,5,7,12.0952,13,3,2.0,0,W,A
8066,4,2017,2018-01-13 12:00:00,223,144,6,0,1,0,2017,2018-01-13 12:00:00,h,6,3.86809,15,8,4,8.1786,25,5,2.0,0,W,2017,2018-01-13 12:00:00,a,0,0.142552,3,1,2,5.7826,20,2,5.0,0,L,H
8067,4,2017,2018-01-13 17:30:00,156,143,0,1,0,1,2017,2018-01-13 17:30:00,h,0,0.922091,11,4,7,3.9375,12,9,2.0,0,L,2017,2018-01-13 17:30:00,a,1,1.68244,7,3,5,15.1579,9,1,1.0,0,W,A
8068,4,2017,2018-01-12 20:00:00,142,137,1,0,0,0,2017,2018-01-12 20:00:00,h,1,1.37242,7,3,5,9.037,19,5,3.0,0,W,2017,2018-01-12 20:00:00,a,0,0.378534,9,2,2,6.15,16,2,1.0,0,L,H
8069,4,2017,2018-01-20 19:45:00,144,146,2,1,1,1,2017,2018-01-20 19:45:00,h,2,3.28795,20,6,12,5.2667,18,3,2.0,0,W,2017,2018-01-20 19:45:00,a,1,1.94919,14,8,6,6.5135,16,6,9.0,2,L,H
8070,4,2017,2018-01-20 15:15:00,143,223,1,1,1,0,2017,2018-01-20 15:15:00,h,1,1.37281,9,4,15,10.9583,13,2,4.0,0,D,2017,2018-01-20 15:15:00,a,1,0.782125,6,3,4,11.2593,15,1,3.0,0,D,D
8071,4,2017,2018-01-22 20:00:00,156,137,1,1,0,1,2017,2018-01-22 20:00:00,h,1,1.43961,15,4,3,3.5217,11,8,1.0,0,D,2017,2018-01-22 20:00:00,a,1,1.36627,10,4,2,14.5556,11,3,3.0,1,D,D
8072,4,2017,2018-01-20 12:00:00,141,138,0,3,0,2,2017,2018-01-20 12:00:00,h,0,1.09365,9,0,6,5.8108,18,8,4.0,0,L,2017,2018-01-20 12:00:00,a,3,1.54864,12,7,5,11.1304,14,2,2.0,0,W,A
